anyo;cod_proyecto;cod_gestor;cod_funcional;cod_economico;texto;importe;cod_gestor2;gestor;cod_funcion2;funcion;cod_proyecto2;proyecto;economico
2010;81210;840001;7709;467302;Subvenciones a empresas por proyectos de I+D+i, patentes y estudios de viabilidad;2500000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras empresas privadas
2010;81210;840001;7709;467303;Subvenciones a empresas por proyectos de I+D+i, patentes y estudios de viabilidad. Programa Operativo FEDER 2007-2013;13775798;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras empresas privadas
2010;81210;840001;7709;467304;Subvenciones a proyectos y actuaciones en cooperación suprarregional;500000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras empresas privadas
2010;81210;840001;7709;467305;Proyectos mancomunados;1300000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras empresas privadas
2010;81210;840001;7709;467306;Proyectos mancomunados del Programa Euroinnova Navarra. FEDER;4200000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras empresas privadas
2010;81210;840001;7709;467308;Subvención a nuevas empresas;50000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras empresas privadas
2010;81210;840001;7819;467300;Subvenciones para la consolidación de centros tecnológicos;2830000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras instituciones sin fines de lucro
2010;81210;840001;7819;467302;Subvenciones para la consolidación de centros tecnológicos. Programa Operativo FEDER 2007-2013;900000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras instituciones sin fines de lucro
2010;81210;840001;7819;467303;Transferencias a la Fundación CETENA para la realización de proyectos e inversiones;1275000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras instituciones sin fines de lucro
2010;81210;840001;7819;467304;Transferencias a la Fundación CENER-CIEMAT para la realización de proyectos e inversiones;4000000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras instituciones sin fines de lucro
2010;81210;840001;7819;467306;Plan Navarra 2012-25. Centro tecnológico de artes gráficas de Estella;300000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras instituciones sin fines de lucro
2010;81210;840001;7819;467307;Plan Navarra 2012-23. Centro Nacional de Biocombustibles 2ª Generación ICT's Aoiz;3100000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras instituciones sin fines de lucro
2010;81210;840001;7819;467308;(**) Convenio con Fidima y Ayuntamiento de Estella para inversiones;400000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras instituciones sin fines de lucro
2010;81210;840001;8317;467300;Anticipos a empresas por proyectos de I+D+i, patentes y estudios de viabilidad;50000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Concesión de préstamos a empresas privadas a largo plazo
2010;81220;840002;1230;467900;Retribuciones totales fijas de funcionarios;119581;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Retribuciones totales fijas de funcionarios
2010;81220;840002;2262;467900;Gastos de organización de ferias, cursos y divulgación de las TIC´s;250000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Publicidad y propaganda
2010;81220;840002;2269;467902;Otros gastos diversos;125000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Otros gastos diversos
2010;81220;840002;2276;467900;Estudios y trabajos técnicos;40000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Estudios y trabajos técnicos
2010;81220;840002;2300;467900;Dietas;1500;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Dietas
2010;81220;840002;2301;467900;Locomoción y gastos de viaje;1500;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Locomoción y gastos de viaje
2010;81220;840002;4400;467900;Transferencias a CEINSA para mantenimiento y gestión de los centros de excelencia;250000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a empresas públicas del Gobierno de Navarra
2010;81220;840002;4400;467902;Transferencias a CEINSA para acciones de promoción de TIC´s (Navarra en TIC´s, portales, acciones sectoriales y otros);500000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a empresas públicas del Gobierno de Navarra
2010;81220;840002;4609;467700;Convenios con entidades locales para la promoción de la Sociedad de la Información;20000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Otras transferencias corrientes a entidades locales de Navarra
2010;81220;840002;4809;467902;Ayudas para la promoción de Internet de banda ancha;300000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a familias y otros particulares
2010;81220;840002;4819;467900;Convenios con entidades para la promoción de la Sociedad de la Información;380000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a otras instituciones sin fines de lucro
2010;81220;840002;6060;467700;Equipamiento informático;10000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Equipos para proceso de información
2010;81220;840002;6092;467700;Proyectos para la promoción de la Sociedad de la Información;80000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Estudios, informes y otros
2010;81220;840002;7609;467700;Subvención a la promoción de las TIC´s en las entidades locales;100000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Otras transferencias de capital a entidades locales de Navarra
2010;81220;840002;7709;467900;Subvenciones Proyecto Digitalización de pymes y micropymes;1300000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras empresas privadas
2010;81220;840002;7800;467900;Universalización de la banda ancha y TDT. Encendido digital;200000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a familias y particulares
2010;81220;840002;7819;467900;Subvenciones a proyectos de digitalización de otros colectivos;105000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras instituciones sin fines de lucro
2010;81400;850001;2212;431300;Gastos diversos del edificio de la aduana en la Ciudad del Transporte;92000;85;#N/A;43;Comercio, Turismo y Pymes;81;Equipamientos y eficiencia y fomento de las energías renovables;Gastos de mantenimiento de los centros
2010;81400;850001;2269;431300;Acciones directas de información, formación y promoción;285000;85;#N/A;43;Comercio, Turismo y Pymes;81;Equipamientos y eficiencia y fomento de las energías renovables;Otros gastos diversos
2010;81400;850001;2269;431302;Otros gastos diversos;5000;85;#N/A;43;Comercio, Turismo y Pymes;81;Equipamientos y eficiencia y fomento de las energías renovables;Otros gastos diversos
2010;81400;850001;2276;468200;Estudios de comercio exterior;15000;85;#N/A;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Estudios y trabajos técnicos
2010;81400;850001;2300;431300;Dietas;300;85;#N/A;43;Comercio, Turismo y Pymes;81;Equipamientos y eficiencia y fomento de las energías renovables;Dietas
2010;81400;850001;2301;431300;Locomoción y gastos de viaje;5000;85;#N/A;43;Comercio, Turismo y Pymes;81;Equipamientos y eficiencia y fomento de las energías renovables;Locomoción y gastos de viaje
2010;81400;850001;4709;431300;Acciones de promoción exterior;2196000;85;#N/A;43;Comercio, Turismo y Pymes;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a otras empresas privadas
2010;81400;850001;4819;431300;Acciones de promoción exterior;350000;85;#N/A;43;Comercio, Turismo y Pymes;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a otras instituciones sin fines de lucro
2010;81400;850001;4819;431302;Formación en comercio exterior;143000;85;#N/A;43;Comercio, Turismo y Pymes;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a otras instituciones sin fines de lucro
2010;81400;850002;1230;431400;Retribuciones totales fijas de funcionarios;222050;85;#N/A;43;Comercio, Turismo y Pymes;81;Equipamientos y eficiencia y fomento de las energías renovables;Retribuciones totales fijas de funcionarios
2010;81400;850002;1600;431400;Seguridad social;14730;85;#N/A;43;Comercio, Turismo y Pymes;81;Equipamientos y eficiencia y fomento de las energías renovables;Seguridad social
2010;81400;850002;2269;431400;Acciones directas de información y promoción;235000;85;#N/A;43;Comercio, Turismo y Pymes;81;Equipamientos y eficiencia y fomento de las energías renovables;Otros gastos diversos
2010;81400;850002;2269;431402;Otros gastos de funcionamiento;3000;85;#N/A;43;Comercio, Turismo y Pymes;81;Equipamientos y eficiencia y fomento de las energías renovables;Otros gastos diversos
2010;81400;850002;2269;431403;Gastos del Consejo Navarro Asesor de Comercio Minorista;1000;85;#N/A;43;Comercio, Turismo y Pymes;81;Equipamientos y eficiencia y fomento de las energías renovables;Otros gastos diversos
2010;81400;850002;2276;468200;Elaboración de estudios;50000;85;#N/A;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Estudios y trabajos técnicos
2010;81400;850002;2300;431402;Dietas;300;85;#N/A;43;Comercio, Turismo y Pymes;81;Equipamientos y eficiencia y fomento de las energías renovables;Dietas
2010;81400;850002;2301;431400;Locomoción y gastos de viaje;5000;85;#N/A;43;Comercio, Turismo y Pymes;81;Equipamientos y eficiencia y fomento de las energías renovables;Locomoción y gastos de viaje
